Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,MATRX_std,METPT,METPT_std,Filtered,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,19,LIT-003,B1,4642,B1,4642,B1,2020,28/04/2020,56.03833333,21.05,T,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.1,Q,,,0.1,,,MRLT,ICP-MS,NSK,,T-014-2020-PAV-261,,853438,60072321,3328192,584033,12121
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,19,LIT-003,B1,4642,B1,4642,B1,2020,28/04/2020,56.03833333,21.05,T,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.2,Q,,,0.2,,,MRLT,ICP-MS,NSK,,T-014-2020-PAV-261,,853438,60072702,3328192,584033,12121
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,19,LIT-003,B1,4642,B1,4642,B1,2020,03/03/2020,56.03833333,21.05,T,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.1,Q,,,0.1,,,MRLT,ICP-MS,NSK,,T-014-2020-PAV-61,,853438,60072318,3328196,584028,12121
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,19,LIT-003,B1,4642,B1,4642,B1,2020,03/03/2020,56.03833333,21.05,T,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.2,Q,,,0.2,,,MRLT,ICP-MS,NSK,,T-014-2020-PAV-61,,853438,60072698,3328196,584028,12121
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,02/08/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,61,1,567164,49120370,2167383,390830,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,31/08/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,66,1,567164,49120379,2167388,390835,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,27/09/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,81,1,567164,49120349,2167403,390850,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,13/09/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,76,1,567164,49120376,2167398,390845,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,16/03/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,16,%,EWMP,AAS-ETA,RU,,13,1,567164,49120355,2167335,390782,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,16/02/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,3,1,567164,49120346,2167325,390772,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,21/04/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,18,1,567164,49120352,2167340,390787,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,23/05/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,33,1,567164,49120358,2167355,390802,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,10/05/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,28,1,567164,49120361,2167350,390797,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,06/06/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,43,1,567164,49120367,2167365,390812,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,21/06/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,48,1,567164,49120364,2167370,390817,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2016,12/07/2016,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,58,1,567164,49120373,2167380,390827,10548
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,17/04/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,4,1,614540,52639123,2306275,457208,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,17/04/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,4,1,614540,52638907,2306275,457208,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,29/05/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,12,1,614540,52639153,2306306,457214,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,29/05/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,12,1,614540,52638937,2306306,457214,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,08/05/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,7,1,614540,52639150,2306302,457211,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,08/05/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,7,1,614540,52638934,2306302,457211,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,20/06/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,14,1,614540,52639145,2306297,457218,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,20/06/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,14,1,614540,52638929,2306297,457218,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,03/07/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,17,1,614540,52639147,2306300,457220,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,03/07/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,17,1,614540,52638931,2306300,457220,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,24/07/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,20,1,614540,52639138,2306291,457223,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,24/07/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,20,1,614540,52638922,2306291,457223,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,28/03/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,,A,,0.25,0.04,U2,OWMP,AAS-ETA,RU,,1,1,614540,52639120,2306272,457205,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,28/03/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,1,1,614540,52638904,2306272,457205,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,07/08/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,22,1,614540,52639141,2306293,457226,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,07/08/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,22,1,614540,52638925,2306293,457226,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,28/08/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,26,1,614540,52639132,2306285,457229,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,28/08/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,26,1,614540,52638916,2306285,457229,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,16/10/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,36,1,614540,52639131,2306282,457240,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,16/10/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,36,1,614540,52638915,2306282,457240,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,27/09/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,33,1,614540,52639127,2306279,457236,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,27/09/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,33,1,614540,52638911,2306279,457236,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,11/09/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,Q,,,0.25,17,%,OWMP,AAS-ETA,RU,,30,1,614540,52639135,2306288,457232,11174
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2018,11/09/2018,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,19,%,OWMP,AAS-ETA,RU,,30,1,614540,52638919,2306288,457232,11174
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,13/03/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,4,1,632501,54333611,2380790,483744,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,28/02/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.023,,A,,0.02,0.005,U2,EWMP,ICP-MS,RU,,2,1,632501,54333609,2380787,483742,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,01/04/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,7,1,632501,54333638,2380816,483747,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,13/05/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,10,1,632501,54333641,2380820,483750,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,08/07/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.022,,A,,0.02,0.005,U2,EWMP,ICP-MS,RU,,16,1,632501,54333635,2380814,483756,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,13/06/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.042,,A,,0.02,0.008,U2,EWMP,ICP-MS,RU,,14,1,632501,54333633,2380811,483754,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,07/08/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,22,1,632501,54333629,2380807,483762,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,24/07/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,20,1,632501,54333627,2380805,483760,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,28/08/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,25,1,632501,54333620,2380799,483765,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,02/10/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,31,1,632501,54333614,2380793,483771,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,12/09/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.075,,A,,0.02,0.015,U2,EWMP,ICP-MS,RU,,29,1,632501,54333624,2380802,483769,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,29/10/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,A,,0.02,19,%,EWMP,ICP-MS,RU,,34,1,632501,54333617,2380796,483774,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,13/03/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,4,1,632501,54333827,2380790,483744,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,28/02/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,2,1,632501,54333825,2380787,483742,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,01/04/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,7,1,632501,54333854,2380816,483747,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,13/05/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,10,1,632501,54333857,2380820,483750,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,08/07/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1.05,,A,,0.25,0.18,U2,EWMP,ICP-MS,RU,,16,1,632501,54333851,2380814,483756,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,13/06/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,14,1,632501,54333849,2380811,483754,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,07/08/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,22,1,632501,54333845,2380807,483762,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,24/07/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,20,1,632501,54333843,2380805,483760,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,28/08/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,25,1,632501,54333836,2380799,483765,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,02/10/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.5,,A,,0.25,0.09,U2,EWMP,ICP-MS,RU,,31,1,632501,54333830,2380793,483771,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,12/09/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,2.3,,A,,0.25,0.4,U2,EWMP,ICP-MS,RU,,29,1,632501,54333840,2380802,483769,11451
Metals,Primary,Poland,NATL~WFD,EWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2019,29/10/2019,54.447139,19.724639,T~S,,0.5,0.5,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.25,<,A,,0.25,17,%,EWMP,ICP-MS,RU,,34,1,632501,54333833,2380796,483774,11451
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,01/08/2017,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,49,1,953027,64724765,3944775,656015,12645
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,01/08/2017,54.447139,19.724639,T~S,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.2,Q,,,0.2,18,%,EWMP,AAS-ETA,RU,,49,1,953027,64725953,3944775,656015,12645
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,07/09/2017,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,61,1,953027,64724735,3944763,656027,12645
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,07/09/2017,54.447139,19.724639,T~S,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.2,Q,,,0.2,18,%,EWMP,AAS-ETA,RU,,61,1,953027,64725923,3944763,656027,12645
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,24/08/2017,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,57,1,953027,64724737,3944771,656023,12645
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,24/08/2017,54.447139,19.724639,T~S,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.2,Q,,,0.2,18,%,EWMP,AAS-ETA,RU,,57,1,953027,64725925,3944771,656023,12645
Metals,Primary,Poland,NATL~WFD,OWMP,Gdansk Basin,24,POL-003,2WM,5178,2WM,5178,2WM,2017,15/03/2017,54.447139,19.724639,T~S,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.05,Q,,,0.05,19,%,EWMP,AAS-ETA,RU,,2,1,953027,64724749,3944752,655968,12645
