country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sub.sample,AMAP_group,source,OSPAR_region,OSPAR_subregion,,latitude,longitude
Denmark,902,Føroyskar hvalvágir,2009,Globicephala melas,F,DRYWT%,LI,W,%,28,,,,,,A_050109-0009,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,F,DRYWT%,MU,W,%,28.1,,,,,,A_290615-0007,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,M,DRYWT%,MU,W,%,28,,,,,,A_090900-0006,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,M,DRYWT%,MU,W,%,25.9,,,,,,A_260617-0002,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,LI,W,%,29,,,,,,A_060615-0035,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,LI,W,%,28.7,,,,,,A_290615-0011,Adult,BirgittaA,,,,,
Denmark,921,Vestmanna,2008,Fulmarus glacialis,F,DRYWT%,MU,W,%,31.6,,,,,,A_Fg-0185,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,F,DRYWT%,MU,W,%,29,,,,,,A_080604-0032,Adult,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2012,Gadus morhua,F,DRYWT%,MU,W,%,21.2,,,,,,A_Gm-0520,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,M,DRYWT%,MU,W,%,32,,,,,,A_260716-0123,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,M,DRYWT%,MU,W,%,30,,,,,,A_160617-0092,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,F,DRYWT%,MU,W,%,29,,,,,,A_090900-0015,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,F,DRYWT%,MU,W,%,29,,,,,,A_090900-0018,Adult,BirgittaA,,,,,
Denmark,916,Skúvoy,2006,Cepphus grylle,,LIPIDWT%,EH,W,%,13,,,,,,A_Cg-0292,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2006,Globicephala melas,M,DRYWT%,LI,W,%,29,,,,,,A_280806-0011,Adult,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2013,Gadus morhua,F,DRYWT%,MU,W,%,19.7,,,,,,A_Gm-0528,Not_applicable,BirgittaA,,,,,
Denmark,921,Vestmanna,2008,Fulmarus glacialis,M,DRYWT%,MU,W,%,29.5,,,,,,A_Fg-0192,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2010,Gadus morhua,M,DRYWT%,MU,W,%,20.1,,,,,,A_Gm-0449,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2001,Cepphus grylle,,LIPIDWT%,EH,W,%,9.5,,,,,,A_Cg-0189,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,M,DRYWT%,LI,W,%,27.2,,,,,,A_260617-0061,Adult,BirgittaA,,,,,
Denmark,921,Vestmanna,2017,Fulmarus glacialis,F,DRYWT%,LI,W,%,30.2,,,,,,A_Fg-0364,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2002,Cepphus grylle,,LIPIDWT%,EH,W,%,9.9,,,,,,A_Cg-0240,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2006,Globicephala melas,F,DRYWT%,LI,W,%,26,,,,,,A_060906-0010,Adult,BirgittaA,,,,,
Denmark,917,Sveipur,1995,Cepphus grylle,F,DRYWT%,LI,W,%,32.1,,,,,,A_Cg-0010,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2001,Cepphus grylle,,LIPIDWT%,EH,W,%,10,,,,,,A_Cg-0192,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,M,DRYWT%,MU,W,%,27,,,,,,A_060716-0002,Juvenile_male,BirgittaA,,,,,
Denmark,916,Skúvoy,2010,Cepphus grylle,,LIPIDWT%,EH,W,%,9.4,,,,,,A_Cg-0370,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,F,DRYWT%,LI,W,%,26.6,,,,,,A_060716-0018,Adult,BirgittaA,,,,,
Denmark,921,Vestmanna,2017,Fulmarus glacialis,F,DRYWT%,LI,W,%,30.8,,,,,,A_Fg-0360,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2013,Cepphus grylle,,DRYWT%,EH,W,%,25.7,,,,,,A_Cg-0405,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,M,DRYWT%,MU,W,%,28,,,,,,A_130707-0010,Juvenile_male,BirgittaA,,,,,
Denmark,916,Skúvoy,2006,Cepphus grylle,,DRYWT%,EH,W,%,28,,,,,,A_Cg-0295,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2009,Cepphus grylle,M,DRYWT%,LI,W,%,29,,,,,,A_Cg-0347,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2012,Globicephala melas,F,DRYWT%,LI,W,%,29,,,,,,A_090812-0008,Adult,BirgittaA,,,,,
Denmark,909,Koltur,2008,Cepphus grylle,,DRYWT%,EH,W,%,29,,,,,,A_Cg-0319,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2013,Cepphus grylle,M,DRYWT%,FE,W,%,69.9,,,,,,A_Cg-0414,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2013,Globicephala melas,M,DRYWT%,MU,W,%,30,,,,,,A_080813-0027,Juvenile_male,BirgittaA,,,,,
Denmark,921,Vestmanna,2009,Fulmarus glacialis,M,DRYWT%,MU,W,%,32.1,,,,,,A_Fg-0196,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2015,Cepphus grylle,M,DRYWT%,LI,W,%,33.5,,,,,,A_Cg-0449,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2013,Cepphus grylle,,LIPIDWT%,EH,W,%,9.5,,,,,,A_Cg-0401,Not_applicable,BirgittaA,,,,,
Denmark,921,Vestmanna,2016,Fulmarus glacialis,F,DRYWT%,LI,W,%,30.1,,,,,,A_Fg-0348,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2011,Globicephala melas,M,DRYWT%,MU,W,%,32,,,,,,A_020911-0069,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,LI,W,%,29.2,,,,,,A_290615-0005,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2012,Globicephala melas,M,DRYWT%,MU,W,%,30,,,,,,A_100712-0023,Juvenile_male,BirgittaA,,,,,
Denmark,921,Vestmanna,2016,Fulmarus glacialis,M,DRYWT%,LI,W,%,29.9,,,,,,A_Fg-0342,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2002,Cepphus grylle,F,DRYWT%,LI,W,%,33,,,,,,A_Cg-0206,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2006,Cepphus grylle,,DRYWT%,EH,W,%,25,,,,,,A_Cg-0292,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,M,DRYWT%,MU,W,%,31,,,,,,A_090900-0001,Adult,BirgittaA,,,,,
Denmark,909,Koltur,2014,Cepphus grylle,,DRYWT%,EH,W,%,24.7,,,,,,A_Cg-0435,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2013,Cepphus grylle,F,DRYWT%,LI,W,%,32,,,,,,A_Cg-0421,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2008,Cepphus grylle,,LIPIDWT%,EH,W,%,13,,,,,,A_Cg-0320,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,M,DRYWT%,LI,W,%,30.3,,,,,,A_Cg-0458,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2009,Cepphus grylle,M,DRYWT%,LI,W,%,27,,,,,,A_Cg-0348,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2012,Cepphus grylle,,LIPIDWT%,EH,W,%,9.5,,,,,,A_Cg-0394,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2002,Globicephala melas,M,DRYWT%,MU,W,%,27,,,,,,A_030902-0028,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,F,DRYWT%,LI,W,%,29.6,,,,,,A_160617-0011,Adult,BirgittaA,,,,,
Denmark,919,Tindhólmur,2011,Cepphus grylle,F,DRYWT%,LI,W,%,32,,,,,,A_Cg-0386,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2012,Globicephala melas,F,DRYWT%,LI,W,%,27,,,,,,A_090812-0004,Adult,BirgittaA,,,,,
Denmark,909,Koltur,2013,Cepphus grylle,,DRYWT%,EH,W,%,27.4,,,,,,A_Cg-0399,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2001,Globicephala melas,F,DRYWT%,MU,W,%,29,,,,,,A_050701-0026,Adult,BirgittaA,,,,,
Denmark,916,Skúvoy,2008,Cepphus grylle,,LIPIDWT%,EH,W,%,8.6,,,,,,A_Cg-0329,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,F,DRYWT%,LI,W,%,30,,,,,,A_030707-0021,Adult,BirgittaA,,,,,
Denmark,921,Vestmanna,2016,Fulmarus glacialis,M,DRYWT%,LI,W,%,30.6,,,,,,A_Fg-0340,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,F,DRYWT%,FE,W,%,82.1,,,,,,A_Cg-0453,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2005,Cepphus grylle,F,DRYWT%,LI,W,%,33,,,,,,A_Cg-0265,Not_applicable,BirgittaA,,,,,
Denmark,921,Vestmanna,2009,Fulmarus glacialis,F,DRYWT%,MU,W,%,29.4,,,,,,A_Fg-0194,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2010,Cepphus grylle,,DRYWT%,EH,W,%,28,,,,,,A_Cg-0352,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,F,DRYWT%,LI,W,%,33.1,,,,,,A_Cg-0453,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2008,Gadus morhua,M,DRYWT%,MU,W,%,20.9,,,,,,A_Gm-0412,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,F,DRYWT%,LI,W,%,27.3,,,,,,A_290617-0022,Adult,BirgittaA,,,,,
Denmark,917,Sveipur,2013,Cepphus grylle,M,DRYWT%,LI,W,%,30,,,,,,A_Cg-0419,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2011,Cepphus grylle,F,DRYWT%,LI,W,%,31,,,,,,A_Cg-0373,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2001,Cepphus grylle,,LIPIDWT%,EH,W,%,13,,,,,,A_Cg-0187,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2013,Globicephala melas,M,DRYWT%,LI,W,%,27,,,,,,A_300713-0018,Juvenile_male,BirgittaA,,,,,
Denmark,916,Skúvoy,2012,Cepphus grylle,,LIPIDWT%,EH,W,%,8.6,,,,,,A_Cg-0389,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2012,Gadus morhua,M,DRYWT%,MU,W,%,20.3,,,,,,A_Gm-0500,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2001,Globicephala melas,F,DRYWT%,MU,W,%,25,,,,,,A_050701-0031,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,F,DRYWT%,MU,W,%,30,,,,,,A_090900-0014,Adult,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,M,DRYWT%,LI,W,%,32.5,,,,,,A_Cg-0457,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,M,DRYWT%,MU,W,%,29.1,,,,,,A_310800-0124,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2011,Globicephala melas,M,DRYWT%,LI,W,%,25,,,,,,A_090211-0014,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,M,DRYWT%,MU,W,%,29.3,,,,,,A_260617-0007,Juvenile_male,BirgittaA,,,,,
Denmark,921,Vestmanna,2016,Fulmarus glacialis,F,DRYWT%,FE,W,%,69.7,,,,,,A_Fg-0345,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,M,DRYWT%,FE,W,%,78.9,,,,,,A_Cg-0456,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,F,DRYWT%,LI,W,%,25.7,,,,,,A_071116-0001,Adult,BirgittaA,,,,,
Denmark,917,Sveipur,2015,Cepphus grylle,M,DRYWT%,LI,W,%,34.2,,,,,,A_Cg-0446,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2014,Gadus morhua,F,DRYWT%,MU,W,%,20.3,,,,,,A_Gm-0548,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2006,Globicephala melas,M,DRYWT%,LI,W,%,26,,,,,,A_060906-0028,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,M,DRYWT%,MU,W,%,30,,,,,,A_090900-0020,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,M,DRYWT%,MU,W,%,28.7,,,,,,A_260716-0077,Juvenile_male,BirgittaA,,,,,
Denmark,916,Skúvoy,2008,Cepphus grylle,,DRYWT%,EH,W,%,25.8,,,,,,A_Cg-0329,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,F,DRYWT%,MU,W,%,30,,,,,,A_080604-0040,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2011,Globicephala melas,F,DRYWT%,LI,W,%,26,,,,,,A_020911-0019,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,F,DRYWT%,MU,W,%,31,,,,,,A_080604-0041,Adult,BirgittaA,,,,,
Denmark,916,Skúvoy,2006,Cepphus grylle,,DRYWT%,EH,W,%,15.8,,,,,,A_Cg-0294,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2009,Cepphus grylle,F,DRYWT%,LI,W,%,32,,,,,,A_Cg-0337,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,M,DRYWT%,MU,W,%,28,,,,,,A_030707-0028,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,F,DRYWT%,MU,W,%,27,,,,,,A_130707-0008,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,F,DRYWT%,MU,W,%,29,,,,,,A_090900-0004,Adult,BirgittaA,,,,,
Denmark,917,Sveipur,2009,Cepphus grylle,F,DRYWT%,LI,W,%,30,,,,,,A_Cg-0338,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,MU,W,%,29.5,,,,,,A_060615-0022,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2013,Globicephala melas,M,DRYWT%,MU,W,%,29,,,,,,A_080813-0010,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,M,DRYWT%,MU,W,%,28.4,,,,,,A_260617-0093,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,F,DRYWT%,MU,W,%,27,,,,,,A_080604-0034,Adult,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2010,Gadus morhua,F,DRYWT%,MU,W,%,20.3,,,,,,A_Gm-0444,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,1995,Cepphus grylle,F,DRYWT%,LI,W,%,32.3,,,,,,A_Cg-0002,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,M,DRYWT%,LI,W,%,33.7,,,,,,A_Cg-0454,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,1996,Cepphus grylle,F,DRYWT%,LI,W,%,35.5,,,,,,A_Cg-0048,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2010,Cepphus grylle,,LIPIDWT%,EH,W,%,11,,,,,,A_Cg-0360,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2015,Cepphus grylle,F,DRYWT%,FE,W,%,69.8,,,,,,A_Cg-0448,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2001,Cepphus grylle,,LIPIDWT%,EH,W,%,11,,,,,,A_Cg-0196,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,MU,W,%,28.4,,,,,,A_230715-0128,Juvenile_male,BirgittaA,,,,,
Denmark,916,Skúvoy,2014,Cepphus grylle,,LIPIDWT%,EH,W,%,9.9,,,,,,A_Cg-0423,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2002,Cepphus grylle,M,DRYWT%,LI,W,%,34,,,,,,A_Cg-0215,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2013,Globicephala melas,F,DRYWT%,LI,W,%,25,,,,,,A_080813-0012,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,M,DRYWT%,LI,W,%,28.1,,,,,,A_060716-0003,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,M,DRYWT%,MU,W,%,29.1,,,,,,A_260716-0078,Juvenile_male,BirgittaA,,,,,
Denmark,921,Vestmanna,2009,Fulmarus glacialis,F,DRYWT%,MU,W,%,31.7,,,,,,A_Fg-0197,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2011,Globicephala melas,F,DRYWT%,LI,W,%,27,,,,,,A_020911-0073,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,M,DRYWT%,MU,W,%,27,,,,,,A_130707-0043,Juvenile_male,BirgittaA,,,,,
Denmark,909,Koltur,2014,Cepphus grylle,,DRYWT%,EH,W,%,25.9,,,,,,A_Cg-0436,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2006,Cepphus grylle,,DRYWT%,EH,W,%,27.9,,,,,,A_Cg-0298,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,F,DRYWT%,MU,W,%,28,,,,,,A_230715-0066,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2001,Globicephala melas,F,DRYWT%,MU,W,%,29,,,,,,A_050701-0034,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2017,Globicephala melas,M,DRYWT%,LI,W,%,25.8,,,,,,A_160617-0027,Adult,BirgittaA,,,,,
Denmark,909,Koltur,2006,Cepphus grylle,,LIPIDWT%,EH,W,%,9.7,,,,,,A_Cg-0281,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,2015,Cepphus grylle,F,DRYWT%,FE,W,%,75,,,,,,A_Cg-0451,Not_applicable,BirgittaA,,,,,
Denmark,917,Sveipur,1996,Cepphus grylle,F,DRYWT%,LI,W,%,32,,,,,,A_Cg-0047,Not_applicable,BirgittaA,,,,,
Denmark,921,Vestmanna,2017,Fulmarus glacialis,F,DRYWT%,FE,W,%,83.5,,,,,,A_Fg-0357,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,1999,Cepphus grylle,,LIPIDWT%,EH,W,%,7.3,,,,,,A_Cg-0149,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2010,Globicephala melas,M,DRYWT%,MU,W,%,28,,,,,,A_240610-0002,Juvenile_male,BirgittaA,,,,,
Denmark,919,Tindhólmur,2013,Cepphus grylle,M,DRYWT%,FE,W,%,84.4,,,,,,A_Cg-0413,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,LI,W,%,26.7,,,,,,A_060615-0018,Juvenile_male,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2017,Gadus morhua,F,DRYWT%,MU,W,%,21,,,,,,A_Gm-0634,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2001,Cepphus grylle,,LIPIDWT%,EH,W,%,11,,,,,,A_Cg-0193,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2015,Cepphus grylle,M,DRYWT%,FE,W,%,92.5,,,,,,A_Cg-0454,Not_applicable,BirgittaA,,,,,
Denmark,916,Skúvoy,2002,Cepphus grylle,,LIPIDWT%,EH,W,%,10,,,,,,A_Cg-0244,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2012,Globicephala melas,M,DRYWT%,MU,W,%,28,,,,,,A_100712-0022,Juvenile_male,BirgittaA,,,,,
Denmark,909,Koltur,2013,Cepphus grylle,,LIPIDWT%,EH,W,%,8.9,,,,,,A_Cg-0405,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2010,Gadus morhua,F,DRYWT%,MU,W,%,20.5,,,,,,A_Gm-0454,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,M,DRYWT%,MU,W,%,29.1,,,,,,A_310800-0120,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2002,Globicephala melas,M,DRYWT%,MU,W,%,27,,,,,,A_030902-0008,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,M,DRYWT%,MU,W,%,26.8,,,,,,A_060716-0023,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2011,Globicephala melas,M,DRYWT%,MU,W,%,34,,,,,,A_020911-0053,Juvenile_male,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2012,Globicephala melas,M,DRYWT%,MU,W,%,32,,,,,,A_090812-0012,Juvenile_male,BirgittaA,,,,,
Denmark,916,Skúvoy,2014,Cepphus grylle,,LIPIDWT%,EH,W,%,7.3,,,,,,A_Cg-0431,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,F,DRYWT%,MU,W,%,29.3,,,,,,A_060615-0014,Adult,BirgittaA,,,,,
Denmark,916,Skúvoy,1999,Cepphus grylle,,LIPIDWT%,EH,W,%,4.1,,,,,,A_Cg-0153,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2015,Gadus morhua,M,DRYWT%,MU,W,%,20.8,,,,,,A_Gm-0576,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2014,Cepphus grylle,,LIPIDWT%,EH,W,%,9,,,,,,A_Cg-0435,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,F,DRYWT%,MU,W,%,28,,,,,,A_080604-0027,Adult,BirgittaA,,,,,
Denmark,909,Koltur,2008,Cepphus grylle,,DRYWT%,EH,W,%,28.1,,,,,,A_Cg-0317,Not_applicable,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2015,Gadus morhua,F,DRYWT%,MU,W,%,19.6,,,,,,A_Gm-0586,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2014,Cepphus grylle,,LIPIDWT%,EH,W,%,8.6,,,,,,A_Cg-0436,Not_applicable,BirgittaA,,,,,
Denmark,919,Tindhólmur,2011,Cepphus grylle,M,DRYWT%,LI,W,%,32,,,,,,A_Cg-0384,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2001,Globicephala melas,F,DRYWT%,MU,W,%,28,,,,,,A_270601-0082,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2015,Globicephala melas,M,DRYWT%,LI,W,%,29.5,,,,,,A_060615-0003,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2002,Globicephala melas,M,DRYWT%,LI,W,%,31,,,,,,A_030902-0003,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2002,Globicephala melas,M,DRYWT%,LI,W,%,29,,,,,,A_030902-0028,Adult,BirgittaA,,,,,
Denmark,916,Skúvoy,2008,Cepphus grylle,,LIPIDWT%,EH,W,%,11,,,,,,A_Cg-0327,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,M,DRYWT%,MU,W,%,29,,,,,,A_080604-0043,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,M,DRYWT%,MU,W,%,29,,,,,,A_080604-0017,Juvenile_male,BirgittaA,,,,,
Denmark,909,Koltur,2001,Cepphus grylle,,LIPIDWT%,EH,W,%,10,,,,,,A_Cg-0186,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2012,Globicephala melas,F,DRYWT%,LI,W,%,26,,,,,,A_100712-0021,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2009,Globicephala melas,M,DRYWT%,LI,W,%,27,,,,,,A_230509-0185,Adult,BirgittaA,,,,,
Denmark,916,Skúvoy,2014,Cepphus grylle,,LIPIDWT%,EH,W,%,9.2,,,,,,A_Cg-0422,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,F,DRYWT%,MU,W,%,24,,,,,,A_130707-0001,Adult,BirgittaA,,,,,
Denmark,911,Mýlingsgrunnur,2016,Gadus morhua,M,DRYWT%,MU,W,%,21.5,,,,,,A_Gm-0604,Not_applicable,BirgittaA,,,,,
Denmark,909,Koltur,2008,Cepphus grylle,,DRYWT%,EH,W,%,26.7,,,,,,A_Cg-0316,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2002,Globicephala melas,F,DRYWT%,MU,W,%,26,,,,,,A_030902-0001,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2000,Globicephala melas,F,DRYWT%,MU,W,%,33,,,,,,A_090900-0017,Adult,BirgittaA,,,,,
Denmark,909,Koltur,2002,Cepphus grylle,,LIPIDWT%,EH,W,%,11,,,,,,A_Cg-0235,Not_applicable,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2004,Globicephala melas,M,DRYWT%,MU,W,%,27,,,,,,A_080604-0025,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2007,Globicephala melas,F,DRYWT%,LI,W,%,30,,,,,,A_130707-0039,Adult,BirgittaA,,,,,
Denmark,902,Føroyskar hvalvágir,2016,Globicephala melas,F,DRYWT%,LI,W,%,29.2,,,,,,A_071116-0037,Adult,BirgittaA,,,,,
