country,station_code,station_name,year,species,sex,determinand,matrix,basis,unit,value,qflag,limit_detection,limit_quantification,uncertainty,methodUncertainty,latitude,longitude,date,depth,noinp,filtered,AMAP_group,sampleID,replicate,pargroup,metpt,metoa,metcx,OSPAR_region,OSPAR_subregion
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.064,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,25.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.022,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27.2,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.03,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.098,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,36.7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.031,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.037,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30.4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.044,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,33.4,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.02,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,33.3,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.159,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.049,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.078,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2003,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34.7,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.017,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.013,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.017,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.018,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.02,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.02,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.015,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.031,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.013,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.009,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.017,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,36,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.009,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,33,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.01,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.027,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,37,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.008,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.011,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.014,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.018,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.025,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,33,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.011,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2004,Myoxocephalus scorpius,F,LNMEA,WO,,cm,33,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.059,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,35,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.04,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.037,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,36.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.064,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.039,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.029,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.023,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.025,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.024,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.041,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.028,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.028,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,28,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.03,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.036,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,28.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.038,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.059,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2006,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.037,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.029,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.107,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,36,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.074,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.057,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.082,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.063,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,38,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.203,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,37,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.036,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.002,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,35,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.08,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.078,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,30,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.038,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,34,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.05,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,35,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.08,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.034,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,33,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.081,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,31,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.035,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.056,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2008,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.079168571,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.016406149,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,28,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.035519435,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.024785476,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.007007974,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,25,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.050077246,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.014828122,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,26,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.032295609,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,23,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.013685329,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.045505061,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29.5,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.012719901,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,23,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.042805506,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.00962787,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,19,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.047412495,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,32,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.052237382,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,29,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.045382148,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,M,HG,LI,W,mg/kg,0.048230769,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,M,LNMEA,WO,,cm,22,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.029735808,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.016241704,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,20,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.015856107,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2010,Myoxocephalus scorpius,F,LNMEA,WO,,cm,27,,,,25,%,,,,,,,,,,,,,,,
Denmark,A11,Qeqertarsuaq AMAP,2012,Myoxocephalus scorpius,F,HG,LI,W,mg/kg,0.056787052,,,,25,%,,,,,,,,,,,,,,,
