country;station_code;station_name;year;species;sex;determinand;matrix;basis;unit;value;qflag;limit_detection;limit_quantification;uncertainty;methodUncertainty;sub.sample;AMAP_group;idno
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;AGMEA;HA;D;y;2;;;;25;%;;juvenile;1391
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;OCDAN;BB;L;ng/g;1950;;;;25;%;;juvenile;1391
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;TNONC;BB;L;ng/g;245.55;;;;25;%;;juvenile;1391
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;N15D;MU;D;ppt;17;;;;25;%;;juvenile;1391
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;C13D;MU;D;ppt;-19.2;;;;25;%;;juvenile;1391
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;SCB7;BB;L;ng/g;7238.59;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;DDTPP;BB;L;ng/g;537.45;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;HCH;BB;L;ng/g;352;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;HCB;BB;L;ng/g;138;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;OCB;BB;L;ng/g;30;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;DIEL;BB;L;ng/g;321.64;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;HCEPX;BB;L;ng/g;244;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;MIREX;BB;L;ng/g;8.95;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;AGMEA;HA;D;y;4;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;OCDAN;BB;L;ng/g;1297;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;TNONC;BB;L;ng/g;333.31;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;N15D;MU;D;ppt;16.9;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;M;C13D;MU;D;ppt;-18.8;;;;25;%;;juvenile;1394
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;SCB7;BB;L;ng/g;7639.23;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;DDTPP;BB;L;ng/g;490.73;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;HCH;BB;L;ng/g;350;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;HCB;BB;L;ng/g;65;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;OCB;BB;L;ng/g;32;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;DIEL;BB;L;ng/g;255.74;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;HCEPX;BB;L;ng/g;234;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;MIREX;BB;L;ng/g;7.78;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;AGMEA;HA;D;y;6;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;OCDAN;BB;L;ng/g;1449;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;TNONC;BB;L;ng/g;232.24;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;N15D;MU;D;ppt;17.3;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1986;Ursus maritimus;F;C13D;MU;D;ppt;-18.8;;;;25;%;;adult_female;1395
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;SCB7;BB;L;ng/g;8752.12;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;DDTPP;BB;L;ng/g;296.85;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;HCH;BB;L;ng/g;252;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;HCB;BB;L;ng/g;58;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;OCB;BB;L;ng/g;23;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;DIEL;BB;L;ng/g;182.71;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;HCEPX;BB;L;ng/g;209;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;MIREX;BB;L;ng/g;6.28;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;OCDAN;BB;L;ng/g;1625;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;TNONC;BB;L;ng/g;135.13;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;N15D;MU;D;ppt;19.5;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;C13D;MU;D;ppt;-19.4;;;;25;%;;juvenile;1397
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;SCB7;BB;L;ng/g;11133.53;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;DDTPP;BB;L;ng/g;407.03;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;HCH;BB;L;ng/g;427;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;HCB;BB;L;ng/g;116;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;OCB;BB;L;ng/g;26;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;DIEL;BB;L;ng/g;297.69;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;HCEPX;BB;L;ng/g;305;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;MIREX;BB;L;ng/g;15.35;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;OCDAN;BB;L;ng/g;2206;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;TNONC;BB;L;ng/g;371.85;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;N15D;MU;D;ppt;17.8;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;F;C13D;MU;D;ppt;-19.2;;;;25;%;;juvenile;1398
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;SCB7;BB;L;ng/g;5298.84;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;DDTPP;BB;L;ng/g;446.13;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;HCH;BB;L;ng/g;335;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;HCB;BB;L;ng/g;73;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;OCB;BB;L;ng/g;32;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;DIEL;BB;L;ng/g;269.46;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;HCEPX;BB;L;ng/g;246;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;MIREX;BB;L;ng/g;4.94;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;AGMEA;HA;D;y;1;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;OCDAN;BB;L;ng/g;1732;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;TNONC;BB;L;ng/g;155.12;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;N15D;MU;D;ppt;18.7;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;C13D;MU;D;ppt;-20.3;;;;25;%;;juvenile;1485
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;SCB7;BB;L;ng/g;6357.41;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;DDTPP;BB;L;ng/g;888.85;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;HCH;BB;L;ng/g;324;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;HCB;BB;L;ng/g;67;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;OCB;BB;L;ng/g;37;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;DIEL;BB;L;ng/g;275.33;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;HCEPX;BB;L;ng/g;173;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;MIREX;BB;L;ng/g;6.26;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;OCDAN;BB;L;ng/g;941;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;TNONC;BB;L;ng/g;263.5;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;N15D;MU;D;ppt;18.9;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;1987;Ursus maritimus;M;C13D;MU;D;ppt;-20.1;;;;25;%;;juvenile;1487
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;SCB7;BB;L;ng/g;5557.97;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;DDTPP;BB;L;ng/g;413.82;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;HCH;BB;L;ng/g;252.82;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;HCB;BB;L;ng/g;143.37;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;OCB;BB;L;ng/g;30.76;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;DIEL;BB;L;ng/g;266.51;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;HCEPX;BB;L;ng/g;202.84;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;AGMEA;HA;D;y;3;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;OCDAN;BB;L;ng/g;1858.52;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;TNONC;BB;L;ng/g;249.18;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;N15D;MU;D;ppt;17.7;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;C13D;MU;D;ppt;-19;;;;25;%;;juvenile;21670
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;SCB7;BB;L;ng/g;2926.99;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DDTPP;BB;L;ng/g;232.28;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCH;BB;L;ng/g;217.91;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCB;BB;L;ng/g;59.96;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCB;BB;L;ng/g;31.44;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DIEL;BB;L;ng/g;226.29;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCEPX;BB;L;ng/g;186.67;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCDAN;BB;L;ng/g;1008.94;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;TNONC;BB;L;ng/g;169.9;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;N15D;MU;D;ppt;17.7;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;C13D;MU;D;ppt;-18.6;;;;25;%;;juvenile;21673
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;SCB7;BB;L;ng/g;5919.12;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;DDTPP;BB;L;ng/g;283.29;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;HCH;BB;L;ng/g;267.37;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;HCB;BB;L;ng/g;193.76;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;OCB;BB;L;ng/g;32;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;DIEL;BB;L;ng/g;259.11;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;HCEPX;BB;L;ng/g;238.36;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;AGMEA;HA;D;y;2;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;OCDAN;BB;L;ng/g;2314.35;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;TNONC;BB;L;ng/g;260.63;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;N15D;MU;D;ppt;18.1;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;F;C13D;MU;D;ppt;-20;;;;25;%;;juvenile;21676
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;SCB7;BB;L;ng/g;4024.52;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DDTPP;BB;L;ng/g;259.83;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCH;BB;L;ng/g;260.24;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCB;BB;L;ng/g;61.3;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCB;BB;L;ng/g;20.51;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DIEL;BB;L;ng/g;123.84;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCEPX;BB;L;ng/g;101.52;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;AGMEA;HA;D;y;5;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCDAN;BB;L;ng/g;663.49;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;TNONC;BB;L;ng/g;104.11;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;N15D;MU;D;ppt;18;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;C13D;MU;D;ppt;-19.7;;;;25;%;;juvenile;21677
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;SCB7;BB;L;ng/g;8391.52;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;DDTPP;BB;L;ng/g;1022.54;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;HCH;BB;L;ng/g;410.18;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;HCB;BB;L;ng/g;63.62;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;OCB;BB;L;ng/g;6.17;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;DIEL;BB;L;ng/g;348.05;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;HCEPX;BB;L;ng/g;401.68;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;AGMEA;HA;D;y;5;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;OCDAN;BB;L;ng/g;3382.8;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;TNONC;BB;L;ng/g;469.84;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;N15D;MU;D;ppt;17.3;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;C13D;MU;D;ppt;-20;;;;25;%;;adult_female;21678
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;SCB7;BB;L;ng/g;4631.72;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;DDTPP;BB;L;ng/g;1258.15;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;HCH;BB;L;ng/g;157.53;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;HCB;BB;L;ng/g;148.75;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;OCB;BB;L;ng/g;13.19;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;DIEL;BB;L;ng/g;198.86;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;HCEPX;BB;L;ng/g;235.64;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;MIREX;BB;L;ng/g;7.32;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;AGMEA;HA;D;y;4;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;OCDAN;BB;L;ng/g;1547.8;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;TNONC;BB;L;ng/g;427.2;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;N15D;MU;D;ppt;16.5;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;2000;Ursus maritimus;F;C13D;MU;D;ppt;-18.7;;;;25;%;;juvenile;21679
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;SCB7;BB;L;ng/g;4587.18;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;DDTPP;BB;L;ng/g;474.96;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;HCH;BB;L;ng/g;244.57;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;HCB;BB;L;ng/g;38.47;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;OCB;BB;L;ng/g;10.12;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;DIEL;BB;L;ng/g;280.89;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;HCEPX;BB;L;ng/g;219.85;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;MIREX;BB;L;ng/g;1.04;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;AGMEA;HA;D;y;22;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;OCDAN;BB;L;ng/g;1710.42;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;TNONC;BB;L;ng/g;280.8;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;N15D;MU;D;ppt;17.8;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;1999;Ursus maritimus;F;C13D;MU;D;ppt;-19.3;;;;25;%;;adult_female;21680
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;SCB7;BB;L;ng/g;4689.84;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DDTPP;BB;L;ng/g;145.71;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCH;BB;L;ng/g;130.75;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCB;BB;L;ng/g;76.13;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCB;BB;L;ng/g;11.53;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DIEL;BB;L;ng/g;201.17;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCEPX;BB;L;ng/g;223.52;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;AGMEA;HA;D;y;2;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCDAN;BB;L;ng/g;1810.61;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;TNONC;BB;L;ng/g;176.82;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;N15D;MU;D;ppt;17.5;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;C13D;MU;D;ppt;-19.1;;;;25;%;;juvenile;21682
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;SCB7;BB;L;ng/g;5609.47;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DDTPP;BB;L;ng/g;605.19;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCH;BB;L;ng/g;234.31;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCB;BB;L;ng/g;101.21;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCB;BB;L;ng/g;21.91;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;DIEL;BB;L;ng/g;194.73;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;HCEPX;BB;L;ng/g;171.33;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;AGMEA;HA;D;y;6;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;OCDAN;BB;L;ng/g;767.09;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;TNONC;BB;L;ng/g;347.05;;;;25;%;;adult_male;21684
Denmark;A90;Ittoqqortoormiit AMAP;2001;Ursus maritimus;M;N15D;MU;D;ppt;17.9;;;;25;%;;adult_male;21684
