country,station_code,station_name,year,species,sex,determinand,matrix,basis,value,unit,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sample,series_subroup,source
Greenland,A100,Avanersuaq AMAP,2012,Myoxocephalus scorpius,F,LNMEA,WO,,38,cm,,,,,,A23111,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.059,mg/kg,,,,25,%,A23112,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,34,cm,,,,,,A23112,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.148,mg/kg,,,,25,%,A23113,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,33,cm,,,,,,A23113,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.033,mg/kg,,,,25,%,A23114,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,28,cm,,,,,,A23114,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.061,mg/kg,,,,25,%,A23115,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,35.5,cm,,,,,,A23115,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.07,mg/kg,,,,25,%,A23116,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,33.5,cm,,,,,,A23116,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.066,mg/kg,,,,25,%,A23117,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,36.5,cm,,,,,,A23117,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.032,mg/kg,,,,25,%,A23118,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23118,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.019,mg/kg,,,,25,%,A23119,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,34,cm,,,,,,A23119,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.025,mg/kg,,,,25,%,A23120,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23120,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,M,HG,LI,W,0.052,mg/kg,,,,25,%,A23121,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,M,LNMEA,WO,,28,cm,,,,,,A23121,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.042,mg/kg,,,,25,%,A23122,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,38,cm,,,,,,A23122,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,M,HG,LI,W,0.005,mg/kg,,,,25,%,A23123,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,M,LNMEA,WO,,25,cm,,,,,,A23123,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.123,mg/kg,,,,25,%,A23124,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23124,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.042,mg/kg,,,,25,%,A23125,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,34.5,cm,,,,,,A23125,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.064,mg/kg,,,,25,%,A23126,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,34,cm,,,,,,A23126,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.127,mg/kg,,,,25,%,A23127,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,30.5,cm,,,,,,A23127,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.054,mg/kg,,,,25,%,A23128,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23128,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,M,HG,LI,W,0.064,mg/kg,,,,25,%,A23129,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,M,LNMEA,WO,,31,cm,,,,,,A23129,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.057,mg/kg,,,,25,%,A23130,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,34.5,cm,,,,,,A23130,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,HG,LI,W,0.041,mg/kg,,,,25,%,A23131,,Riget
Greenland,A100,Avanersuaq AMAP,2014,Myoxocephalus scorpius,F,LNMEA,WO,,42.5,cm,,,,,,A23131,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.038,mg/kg,,,,25,%,A23132,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,37,cm,,,,,,A23132,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.056,mg/kg,,,,25,%,A23133,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,36,cm,,,,,,A23133,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.056,mg/kg,,,,25,%,A23134,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,36,cm,,,,,,A23134,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,M,HG,LI,W,0.096,mg/kg,,,,25,%,A23135,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,M,LNMEA,WO,,31.5,cm,,,,,,A23135,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.052,mg/kg,,,,25,%,A23136,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,37,cm,,,,,,A23136,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.046,mg/kg,,,,25,%,A23137,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,33,cm,,,,,,A23137,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.064,mg/kg,,,,25,%,A23138,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,38,cm,,,,,,A23138,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.028,mg/kg,,,,25,%,A23139,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,38,cm,,,,,,A23139,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.062,mg/kg,,,,25,%,A23140,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,32.5,cm,,,,,,A23140,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,M,HG,LI,W,0.032,mg/kg,,,,25,%,A23141,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,M,LNMEA,WO,,29,cm,,,,,,A23141,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.078,mg/kg,,,,25,%,A23142,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,34.5,cm,,,,,,A23142,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.069,mg/kg,,,,25,%,A23143,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,33,cm,,,,,,A23143,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.054,mg/kg,,,,25,%,A23144,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23144,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.06,mg/kg,,,,25,%,A23145,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,40,cm,,,,,,A23145,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.037,mg/kg,,,,25,%,A23146,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23146,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.072,mg/kg,,,,25,%,A23147,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,39,cm,,,,,,A23147,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.12,mg/kg,,,,25,%,A23148,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,40.5,cm,,,,,,A23148,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.256,mg/kg,,,,25,%,A23149,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,39,cm,,,,,,A23149,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.043,mg/kg,,,,25,%,A23150,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,37.5,cm,,,,,,A23150,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,HG,LI,W,0.044,mg/kg,,,,25,%,A23151,,Riget
Greenland,A100,Avanersuaq AMAP,2016,Myoxocephalus scorpius,F,LNMEA,WO,,36,cm,,,,,,A23151,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.026,mg/kg,,,,25,%,A23152,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,31.5,cm,,,,,,A23152,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.049,mg/kg,,,,25,%,A23153,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,34,cm,,,,,,A23153,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.032,mg/kg,,,,25,%,A23154,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,32,cm,,,,,,A23154,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.063,mg/kg,,,,25,%,A23155,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A23155,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.052,mg/kg,,,,25,%,A23156,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,39,cm,,,,,,A23156,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.086,mg/kg,,,,25,%,A23157,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,40,cm,,,,,,A23157,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.094,mg/kg,,,,25,%,A23158,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,30.5,cm,,,,,,A23158,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.024,mg/kg,,,,25,%,A23159,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,27,cm,,,,,,A23159,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A23160,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,26,cm,,,,,,A23160,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,M,HG,LI,W,0.022,mg/kg,,,,25,%,A23161,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,M,LNMEA,WO,,34,cm,,,,,,A23161,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.279,mg/kg,,,,25,%,A23162,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,36,cm,,,,,,A23162,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.056,mg/kg,,,,25,%,A23163,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,31.5,cm,,,,,,A23163,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.076,mg/kg,,,,25,%,A23164,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,34.5,cm,,,,,,A23164,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.037,mg/kg,,,,25,%,A23165,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,38.5,cm,,,,,,A23165,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.058,mg/kg,,,,25,%,A23166,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,28,cm,,,,,,A23166,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.137,mg/kg,,,,25,%,A23167,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,34.5,cm,,,,,,A23167,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.02,mg/kg,,,,25,%,A23168,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,32,cm,,,,,,A23168,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.048,mg/kg,,,,25,%,A23169,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,32,cm,,,,,,A23169,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A23170,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,32,cm,,,,,,A23170,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,HG,LI,W,0.029,mg/kg,,,,25,%,A23171,,Riget
Greenland,A100,Avanersuaq AMAP,2018,Myoxocephalus scorpius,F,LNMEA,WO,,38,cm,,,,,,A23171,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.008,mg/kg,,,,25,%,A26000,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,22.7,cm,,,,,,A26000,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,M,HG,LI,W,0.106,mg/kg,,,,25,%,A26001,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,M,LNMEA,WO,,22.3,cm,,,,,,A26001,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.013,mg/kg,,,,25,%,A26002,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,24.4,cm,,,,,,A26002,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A26003,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,22.5,cm,,,,,,A26003,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.02,mg/kg,,,,25,%,A26004,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,21.7,cm,,,,,,A26004,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.028,mg/kg,,,,25,%,A26005,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,28.3,cm,,,,,,A26005,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.028,mg/kg,,,,25,%,A26006,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,27,cm,,,,,,A26006,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.011,mg/kg,,,,25,%,A26007,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,27.4,cm,,,,,,A26007,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A26008,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,27.8,cm,,,,,,A26008,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.035,mg/kg,,,,25,%,A26009,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,26.4,cm,,,,,,A26009,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,M,HG,LI,W,0.017,mg/kg,,,,25,%,A26010,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,M,LNMEA,WO,,27.4,cm,,,,,,A26010,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.028,mg/kg,,,,25,%,A26011,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,33.2,cm,,,,,,A26011,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.018,mg/kg,,,,25,%,A26012,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,34.6,cm,,,,,,A26012,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.03,mg/kg,,,,25,%,A26013,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,34,cm,,,,,,A26013,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.029,mg/kg,,,,25,%,A26014,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,35,cm,,,,,,A26014,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.035,mg/kg,,,,25,%,A26015,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,34.4,cm,,,,,,A26015,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.023,mg/kg,,,,25,%,A26016,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,33.7,cm,,,,,,A26016,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.017,mg/kg,,,,25,%,A26017,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,34.3,cm,,,,,,A26017,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.059,mg/kg,,,,25,%,A26018,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,39,cm,,,,,,A26018,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,,HG,LI,W,0.036,mg/kg,,,,25,%,A26019,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,,LNMEA,WO,,16.7,cm,,,,,,A26019,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A26020,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,13.9,cm,,,,,,A26020,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.027,mg/kg,,,,25,%,A26021,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,18.5,cm,,,,,,A26021,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.027,mg/kg,,,,25,%,A26022,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,21.4,cm,,,,,,A26022,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.015,mg/kg,,,,25,%,A26023,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,24.6,cm,,,,,,A26023,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,HG,LI,W,0.022,mg/kg,,,,25,%,A26024,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1994,Myoxocephalus scorpius,F,LNMEA,WO,,29.6,cm,,,,,,A26024,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.021,mg/kg,,,,25,%,A26025,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,32,cm,,,,,,A26025,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.022,mg/kg,,,,25,%,A26026,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,30,cm,,,,,,A26026,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.011,mg/kg,,,,25,%,A26027,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,31.2,cm,,,,,,A26027,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.014,mg/kg,,,,25,%,A26028,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,30.3,cm,,,,,,A26028,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A26029,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,28,cm,,,,,,A26029,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,,HG,LI,W,0.019,mg/kg,,,,25,%,A26030,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,,LNMEA,WO,,23.3,cm,,,,,,A26030,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,M,HG,LI,W,0.008,mg/kg,,,,25,%,A26031,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,M,LNMEA,WO,,21.6,cm,,,,,,A26031,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.006,mg/kg,,,,25,%,A26032,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,22.6,cm,,,,,,A26032,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,M,HG,LI,W,0.007,mg/kg,,,,25,%,A26033,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,M,LNMEA,WO,,21,cm,,,,,,A26033,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,M,HG,LI,W,0.008,mg/kg,,,,25,%,A26034,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,M,LNMEA,WO,,27,cm,,,,,,A26034,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.016,mg/kg,,,,25,%,A26035,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,31.5,cm,,,,,,A26035,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,HG,LI,W,0.008,mg/kg,,,,25,%,A26036,,Riget
Greenland,A110,Qeqertarsuaq AMAP,1999,Myoxocephalus scorpius,F,LNMEA,WO,,29.5,cm,,,,,,A26036,,Riget
