country,mprog,helcom_subbasin,helcom_l3,helcom_l4,ices_ecoregion,ospar_region,ospar_subregion,is_amap_monitoring,is_helcom_monitoring,is_medpol_monitoring,is_ospar_monitoring,is_amap_area,is_helcom_area,is_ospar_area,rlabo,slabo,alabo,statn,sd_code_match,sd_code_name,sd_code_replaced,sd_name_replaced,sd_code_final,sd_name_final,myear,date,latitude,longitude,dephu,dephl,purpm,finfl,param,pargroup,matrx,basis,value,munit,detli,lmqnt,uncrt,metcu,qflag,vflag,metoa,metcx,metpt,metst,metps,metfp,smtyp,smpno,subno,dcflgs,tblAnalysisid,tblparamid,tblsampleid,tblspotid,tbluploadid
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,70900,ug/kg,,,17200,U2,,,ICP-MS,HNO-CM,,,,,GE,14_0136,1,,775359,58479571,2963019,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,77800,ug/kg,,,21800,U2,,,ICP-MS,HNO-CM,,,,,GE,14_0135,1,,775359,58479570,2963018,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1460,ug/kg,3.33,10,150,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91001_02_000_001,1,,899311,63313235,3629717,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1480,ug/kg,3.33,10,150,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91006_02_000_001,1,,899311,63313115,3629710,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1500,ug/kg,3.33,10,150,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91002_02_000_001,1,,899311,63313236,3629718,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1510,ug/kg,3.33,10,150,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91004_02_000_001,1,,899311,63313174,3629720,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1530,ug/kg,3.33,10,150,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91003_02_000_001,1,,899311,63313124,3629719,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1550,ug/kg,3.33,10,160,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91005_02_000_001,1,,899311,63313162,3629721,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1570,ug/kg,3.33,10,160,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91007_02_000_001,1,,899311,63313138,3629711,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,CD,I-MET,SED63,D,1580,ug/kg,16.7,50,160,U2,,,ICP-SFMS,HNO-HF-HCL,,,,,GX,mos20_9100X_02_000_001,1,,899313,63313149,3629712,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,56500,ug/kg,33.3,100,5700,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91004_02_000_001,1,,899311,63311740,3629720,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,58200,ug/kg,33.3,100,5800,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91001_02_000_001,1,,899311,63311792,3629717,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,58300,ug/kg,33.3,100,5800,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91005_02_000_001,1,,899311,63311721,3629721,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,59000,ug/kg,33.3,100,5900,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91002_02_000_001,1,,899311,63311668,3629718,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,59200,ug/kg,33.3,100,5900,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91006_02_000_001,1,,899311,63311700,3629710,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,60600,ug/kg,33.3,100,6100,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91003_02_000_001,1,,899311,63311684,3629719,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,64200,ug/kg,33.3,100,6400,U2,,,ICP-SFMS,HNO,,,,,GX,mos20_91007_02_000_001,1,,899311,63311696,3629711,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,PB,I-MET,SED63,D,76100,ug/kg,333,1000,13800,U2,,,ICP-SFMS,HNO-HF-HCL,,,,,GX,mos20_9100X_02_000_001,1,,899313,63311712,3629712,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,ANT,O-PAH,SED63,D,7.2,ug/kg,,,,,,,GC-MS,ACH,,,,,GE,21m-0005,1,,775355,58475678,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,ANT,O-PAH,SED63,D,2.091049,ug/kg,,,1.35918,U2,,,HPLC,ACH,,,,,GE,SE-1_08,1,,775388,58483811,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,ANT,O-PAH,SED63,D,1.2,ng/g,,,0.78,U2,,,HPLC-MS,SOX,,,,,GE,SE-1_14,1,,775372,58483252,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,ANT,O-PAH,SED63,D,1.6,ug/kg,0.003,0.012,65,U2,,,HPLC-FD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899317,63317123,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,FLU,O-PAH,SED63,D,41,ug/kg,,,,,,,GC-MS,ACH,,,,,GE,21m-0005,1,,775355,58476369,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,FLU,O-PAH,SED63,D,31.282838,ug/kg,,,9.38485,U2,,,HPLC,ACH,,,,,GE,SE-1_08,1,,775388,58484675,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,FLU,O-PAH,SED63,D,22,ng/g,,,6.6,U2,,,HPLC-MS,SOX,,,,,GE,SE-1_14,1,,775372,58482521,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,FLU,O-PAH,SED63,D,24,ug/kg,0.031,0.093,30,U2,,,HPLC-FD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899317,63317100,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,BD100,O-BR,SED63,D,0.02,ug/kg,,0.02,,,Q,,GC-MS,ACH,,,,,GE,21m-0005,1,,775355,58475793,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,BDE47,O-BR,SED63,D,0.039,ug/kg,,,,,,,GC-MS,ACH,,,,,GE,21m-0005,1,,775355,58475809,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,BDE99,O-BR,SED63,D,0.054,ug/kg,,,,,,,GC-MS,ACH,,,,,GE,21m-0005,1,,775355,58475825,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,BD100,O-BR,SED63,D,0.024849378,ug/kg,,,0.00745481,U2,,,GC,SOX,,,,,GE,SE-1_08,1,,775387,58483923,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,BD153,O-BR,SED63,D,0.02761042,ug/kg,,,0.00828313,U2,,,GC,SOX,,,,,GE,SE-1_08,1,,775387,58483939,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,BD154,O-BR,SED63,D,0.02692016,ug/kg,,,0.00807605,U2,,,GC,SOX,,,,,GE,SE-1_08,1,,775387,58483955,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,BDE47,O-BR,SED63,D,0.103177621,ug/kg,,,0.0309533,U2,,,GC,SOX,,,,,GE,SE-1_08,1,,775387,58483987,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,BDE99,O-BR,SED63,D,0.062050682,ug/kg,,,0.0186152,U2,,,GC,SOX,,,,,GE,SE-1_08,1,,775387,58484019,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,BD100,O-BR,SED63,D,0.064,ng/g,,,0.0192,U2,,,GC-ECD,SOX,,,,,GE,SE-1_14,1,,775371,58483165,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,BD153,O-BR,SED63,D,0.021,ng/g,,0.021,0.003,U2,Q,,GC-ECD,SOX,,,,,GE,SE-1_14,1,,775371,58483145,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,BD154,O-BR,SED63,D,0.024,ng/g,,,0.0072,U2,,,GC-ECD,SOX,,,,,GE,SE-1_14,1,,775371,58483137,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,BDE28,O-BR,SED63,D,0.021,ng/g,,0.021,0.0063,U2,Q,,GC-ECD,SOX,,,,,GE,SE-1_14,1,,775371,58483089,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,BDE47,O-BR,SED63,D,0.073,ng/g,,,0.0219,U2,,,GC-ECD,SOX,,,,,GE,SE-1_14,1,,775371,58483069,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SERI,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,BDE99,O-BR,SED63,D,0.043,ng/g,,,0.0129,U2,,,GC-ECD,SOX,,,,,GE,SE-1_14,1,,775371,58483021,2963015,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,BD100,O-BR,SED63,D,0.024,ug/kg,0.0014,0.0046,40,U2,,,GC-ECD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899316,63317147,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,BD153,O-BR,SED63,D,0.0017,ug/kg,0.0017,0.0058,,,D,,GC-ECD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899316,63316841,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,BD154,O-BR,SED63,D,0.009,ug/kg,0.0017,0.0058,40,U2,,,GC-ECD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899316,63316979,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,BDE28,O-BR,SED63,D,0.034,ug/kg,0.0017,0.0058,40,U2,,,GC-ECD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899316,63317173,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,BDE47,O-BR,SED63,D,0.013,ug/kg,0.0014,0.0046,40,U2,,,GC-ECD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899316,63316661,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,IVLS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2020,12/06/2020,64.196623,21.991355,0,,T~S,,BDE99,O-BR,SED63,D,0.023,ug/kg,0.0014,0.0046,40,U2,,,GC-ECD,SOX,,,,,GX,mos20_9100X_03_000_001,1,,899316,63317021,3629708,624725,12572
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,DRYWT%,B-BIO,SED63,D,5.4,%,,,,,,,DW105,NON,,,,,GE,21m-0005,1,,775357,58476243,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,AL,I-MET,SED63,D,60.34,g/kg,,,,,,,ICP-OES,LMF-A,,,,,GE,21m-0005,1,,775347,58475649,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,LI,I-MET,SED63,D,27.3,mg/kg,,,,,,,AFS,HNO-HF-PER,,,,,GE,21m-0005,1,,775354,58476657,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,CORG,O-MAJ,SED63,D,4.8,%,,,,,,,CNA-TCD,NON,,,,,GE,21m-0005,1,,775356,58476003,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGT,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2003,17/09/2003,64.196623,21.991355,0,,T~S,,CTOT,O-MAJ,SED63,D,51,g/kg,,,,,,,CNA-TCD,NON,,,,,GE,21m-0005,1,,775356,58476049,2962981,554929,11888
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,DRYWT%,B-BIO,SED63,D,8.89,%,,,,,,,DW105,NON,,,,,GE,SE-1_08,1,,775386,58484515,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,AL,I-MET,SED63,D,59802.66,mg/kg,,,,,,,ICP-OES,LMF-A,,,,,GE,SE-1_08,1,,775378,58483779,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,LI,I-MET,SED63,D,28,mg/kg,,,,,,,AFS,HNO-CM,,,,,GE,SE-1_08,1,,775382,58484947,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,CORG,O-MAJ,SED63,D,4.71,%,,,,,,,ICP-OES,LMF-A,,,,,GE,SE-1_08,1,,775378,58484227,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,CTOT,O-MAJ,SED63,D,4.88,%,,,,,,,ICP-OES,LMF-A,,,,,GE,SE-1_08,1,,775378,58484275,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,ALGL,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2008,31/07/2008,64.196623,21.991355,0,,T~S,,LOIGN,P-PHY,SED63,D,16.2,%,,,,,,,WA,LMF-A,,,,,GE,SE-1_08,1,,775385,58484963,2963119,554961,11890
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SGUS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,DRYWT%,B-BIO,SED63,D,10.77,%,,,0.876,SD,,,WA,NON,,,,,GE,14_0133,1,,775374,58477846,2963016,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SGUS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,DRYWT%,B-BIO,SED63,D,11.327,%,,,0.925,SD,,,WA,NON,,,,,GE,14_0136,1,,775374,58477851,2963019,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SGUS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,DRYWT%,B-BIO,SED63,D,11.383,%,,,1.148,SD,,,WA,NON,,,,,GE,14_0138,1,,775374,58477853,2963009,554945,11889
Sweden,NATL~COMB,Bothnian Bay,SEA-017,SEA-017,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,SGUS,,SGUS,SE-1,6037,SE-1,6037,SE-1,6037,SE-1,2014,01/08/2014,64.196623,21.991355,0,,T~S,,DRYWT%,B-BIO,SED63,D,11.425,%,,,0.356,SD,,,WA,NON,,,,,GE,14_0134,1,,775374,58477861,2963017,554945,11889
